CASENUM HOUR LGT_COND WEATHER ALCOHOL TYP_INT REST_USE AIR_BAG SEVERITY VTRAFWAY VNUM_LAN VSPD_LIM VALIGN VSURCOND
201395416421 10 1 1 2 2 3 20 1 1 2 25 1 1
201395416434 18 1 1 2 1 3 20 0 3 3 45 1 1
201395416450 19 1 1 1 1 7 1 0 1 2 55 1 1
201395416466 9 1 10 2 1 3 1 0 1 2 55 3 1
201395416482 4 2 1 2 1 3 20 1 1 2 55 3 1
201395416612 11 1 2 2 2 3 20 0 1 2 25 1 2
201395416645 21 2 1 2 1 3 20 1 3 4 55 1 1
201395416652 8 1 1 2 1 3 20 0 3 3 55 1 1
201395416659 0 2 1 1 1 3 8 1 1 2 40 2 1
201395416671 16 1 1 2 3 3 1 0 1 2 35 1 1
201395416684 12 1 1 2 1 3 20 0 2 3 45 1 1
201395416694 15 1 1 2 2 3 20 0 3 3 45 1 1
201395416695 15 1 1 2 1 3 1 1 1 2 45 1 1
201395416697 15 1 1 2 1 3 1 1 1 2 35 2 1
201395416702 7 1 1 2 2 3 20 0 2 1 30 1 1
201395416704 11 1 1 2 2 3 20 1 1 2 35 1 1
201395416720 12 1 1 2 1 3 20 0 3 3 45 1 1
201395416729 16 1 1 2 3 3 20 0 1 2 45 1 1
201395416736 23 2 1 1 1 7 20 1 2 3 65 1 1
201395416737 17 1 1 2 1 7 1 1 3 3 60 1 1
201395416750 13 1 2 2 1 3 20 0 1 2 25 2 2
201395416786 19 5 1 2 1 7 0 0 1 2 35 1 1
201395416878 19 2 1 1 2 3 1 0 2 2 55 1 1
201395416885 19 3 1 2 1 3 20 0 1 2 35 1 1
201395416893 13 1 1 2 1 3 20 0 1 2 35 1 1
201395416943 16 5 1 2 1 3 20 0 4 4 25 1 1
201395416969 9 1 1 2 3 3 20 0 3 2 35 1 2
201395416993 12 1 1 2 1 7 1 1 1 2 25 1 1
201395416998 2 2 1 1 1 3 8 1 3 3 60 1 1
201395417023 13 1 1 2 2 3 20 0 2 2 35 1 1
201395417039 17 1 1 2 1 7 20 1 2 2 35 3 1
201395417045 13 1 1 2 3 3 20 0 2 2 35 1 1
201395417072 16 5 1 2 2 3 20 0 3 5 45 1 1
201395417078 18 1 1 2 2 3 20 0 3 3 45 1 1
201395417097 14 1 1 2 2 3 20 0 1 2 45 1 1
201395417143 17 1 1 2 2 3 20 0 1 2 25 1 1
201395417166 16 1 1 2 2 3 20 0 1 2 45 1 1
201395417216 11 1 1 2 1 3 20 0 3 2 25 1 1
201395417233 15 1 1 2 3 3 2 1 1 2 35 1 1
201395417254 12 1 1 2 2 3 20 1 2 2 25 1 1
201395417356 8 1 1 2 1 3 20 0 3 2 45 1 1
201395417369 1 2 1 2 1 3 20 0 1 2 45 1 1
201395417372 14 1 1 2 3 3 8 1 2 1 15 1 1
201395417391 12 1 1 2 2 3 20 0 2 2 45 1 1
201395417398 19 2 2 2 1 3 20 0 3 3 45 1 2
201395417410 8 1 1 2 1 3 20 0 3 3 55 1 1
201395417458 17 1 1 2 2 3 1 1 1 4 25 1 1
201395417493 16 1 2 2 2 3 20 0 2 2 35 1 2
201395417522 7 1 1 2 1 3 20 0 3 3 40 1 1
201395417530 12 1 1 2 2 3 20 1 2 2 55 1 1
201395417531 13 1 1 2 3 3 20 0 1 2 35 1 1
201395417562 13 1 1 2 2 3 20 0 2 3 45 1 1
201395417583 13 1 1 2 1 3 20 0 2 2 40 1 1
201395417587 15 1 1 2 2 3 20 0 2 1 35 1 1
201395417599 21 2 1 2 1 3 20 0 3 3 45 1 1
201395417606 11 1 1 2 1 3 1 0 3 3 65 1 1
201395417677 7 1 1 2 1 3 8 1 1 2 55 1 1
201395417681 7 1 1 2 2 3 20 0 1 2 55 1 1
201395417693 7 1 1 2 1 3 8 1 1 2 55 2 1
201395417698 15 1 1 2 2 3 20 0 1 2 35 1 1
201395417709 2 2 10 2 1 3 8 0 1 2 35 2 2
201395417738 17 1 1 1 1 3 20 0 1 2 55 3 1
201395417744 21 2 10 1 1 3 20 0 1 2 45 1 2
201395417757 2 2 1 1 1 7 1 1 1 2 55 3 1
201395417794 1 3 1 2 2 3 1 1 4 2 25 1 1
201395417810 11 1 1 2 1 3 20 1 4 2 35 1 1
201395417816 8 1 1 2 1 3 20 0 3 2 45 1 1
201395417827 11 1 2 2 2 3 20 1 2 3 25 1 2
201395417901 15 1 1 2 3 3 20 0 1 4 40 1 1
201395417913 10 1 1 2 3 3 20 0 3 2 25 1 1
201395417917 20 2 2 1 1 3 20 1 2 3 45 1 2
201395417924 15 1 2 2 1 3 1 1 1 2 35 1 2
201395417929 18 5 2 2 2 3 20 0 3 2 45 1 2
201395417949 11 1 1 2 2 3 20 0 2 2 45 1 1
201395417958 19 2 1 2 1 3 20 0 1 2 40 1 1
201395417965 13 1 1 2 2 3 20 0 2 2 45 1 1
201395417975 17 1 1 2 1 3 20 0 2 2 45 1 1
201395417985 12 1 1 2 2 3 8 1 2 1 45 1 1
201395417986 13 1 1 2 2 3 20 0 1 2 45 1 1
201395418000 15 1 2 2 1 7 1 1 6 1 65 2 2
201395418001 16 1 1 2 1 3 20 0 3 2 65 1 1
201395418021 14 1 1 2 1 7 20 0 1 2 55 3 1
201395418029 19 1 10 2 2 3 0 0 1 2 55 1 1
201395418034 21 2 1 2 1 3 20 0 1 2 45 1 1
201395418062 14 1 1 2 2 3 20 0 1 2 25 1 1
201395418108 16 1 1 2 2 3 20 0 2 4 45 1 1
201395418122 13 1 1 2 3 7 1 1 2 1 45 1 1
201395418128 8 1 2 2 1 3 20 0 3 2 45 1 2
201395418142 21 2 2 2 1 3 20 1 2 2 45 1 2
201395418153 16 1 2 2 2 3 20 0 3 2 35 1 2
201395418273 9 1 1 2 1 7 20 1 3 2 65 1 1
201395418279 12 1 2 2 1 3 20 0 2 2 45 1 2
201395418288 15 1 1 2 3 3 20 0 1 2 35 1 1
201395418302 18 1 2 1 1 3 1 0 1 4 35 3 2
201395418305 7 1 10 1 1 3 1 0 3 2 55 1 1
201395418391 15 1 2 2 2 3 2 1 2 2 35 1 2
201395418392 16 1 4 2 2 3 20 0 1 2 25 1 3
201395418434 2 3 1 1 1 7 1 1 3 3 55 2 1
201395418442 6 4 1 2 2 3 20 0 5 4 35 1 1
201395418443 9 1 1 2 2 3 20 0 2 2 45 1 1
201395418455 11 1 1 2 1 3 20 0 2 3 55 1 1
201395418465 14 1 1 2 3 3 20 0 2 1 45 1 1
201395418478 13 1 1 2 2 3 20 0 1 5 45 2 1
201395418487 21 3 1 2 3 3 20 0 5 2 35 1 1
201395418496 17 1 1 2 1 3 0 0 2 2 45 1 1
201395418503 9 1 1 2 2 3 20 0 2 2 45 1 1
201395418510 17 1 2 2 1 3 20 1 2 2 45 1 2
201395418537 17 1 2 2 1 3 20 1 3 3 60 1 2
201395418605 16 1 1 2 2 3 20 1 1 2 25 1 1
201395418641 6 3 1 2 1 3 0 0 1 2 35 1 1
201395418653 3 3 1 2 1 3 1 1 3 3 60 1 2
201395418656 13 1 1 2 1 3 20 1 6 1 45 3 1
201395418674 12 1 2 2 3 3 20 0 2 2 35 1 2
201395418686 18 1 1 2 2 3 20 0 2 2 35 1 1
201395418696 19 5 1 2 2 3 20 0 1 2 25 1 1
201395418700 13 1 1 2 2 3 20 0 1 2 35 1 1
201395418722 19 1 1 2 2 3 20 0 3 3 45 1 1
201395418738 9 1 1 2 1 3 20 0 1 2 45 1 1
201395418764 18 1 1 2 1 3 20 0 2 2 45 1 1
201395418785 9 1 1 2 2 3 1 0 2 2 55 1 1
201395418791 18 1 1 2 2 3 20 0 1 2 35 1 1
201395418831 18 1 1 2 2 3 20 0 1 2 35 1 1
201395418901 17 1 1 2 1 3 1 0 3 3 55 1 1
201395418904 0 2 1 2 1 7 20 1 2 2 45 3 1
201395418906 1 2 1 2 1 7 1 1 1 2 45 2 1
201395418908 8 1 1 2 2 3 20 1 2 2 45 1 1
201395418915 3 2 1 1 2 3 1 1 1 2 45 1 1
201395418932 13 1 1 2 1 3 20 0 1 2 35 1 1
201395418942 22 1 1 2 1 3 20 0 3 3 45 1 1
201395418948 12 1 1 2 3 3 1 0 2 3 45 1 1
201395418954 17 1 1 2 2 3 20 0 2 2 45 1 1
201395419010 19 3 1 1 2 3 1 1 3 3 45 1 1
201395419016 19 2 1 1 1 3 1 0 1 2 35 1 1
201395419053 23 2 1 2 1 7 20 0 2 2 55 1 1
201395419157 15 1 2 2 1 3 20 0 6 1 25 1 2
201395419175 13 1 1 2 3 3 20 0 1 2 55 1 1
201395419191 15 1 1 2 1 3 1 0 1 2 35 1 1
201395419195 7 1 1 2 1 3 20 0 1 2 45 1 1
201395419202 18 1 1 2 2 3 20 0 3 2 45 1 1
201395419218 19 1 1 2 1 3 1 0 1 2 45 2 1
201395419222 8 1 1 2 3 3 1 0 1 2 35 1 1
201395419239 21 2 2 2 2 3 20 0 2 2 45 1 2
201395419260 12 1 1 2 1 3 20 1 3 3 55 1 1
201395419353 15 1 1 2 3 3 1 1 2 2 45 1 1
201395419358 8 1 1 2 1 3 20 0 1 2 25 1 1
201395419382 11 1 1 2 2 3 1 0 3 2 45 1 1
201395419393 8 1 1 2 2 3 20 0 2 2 40 1 1
201395419406 12 1 1 2 1 3 20 0 2 2 35 1 1
201395419414 16 1 2 2 2 3 20 0 3 3 45 1 2
201395419428 11 1 1 2 1 3 20 0 6 2 35 3 1
201395419460 14 1 1 2 1 7 1 1 3 3 55 3 1
201395419474 20 5 2 2 1 3 20 0 3 4 55 1 2
201395419483 16 1 2 2 1 3 20 0 3 3 55 1 2
201395419527 11 1 2 2 1 3 20 0 1 2 35 1 2
201395419604 1 3 1 2 2 3 8 1 2 2 25 1 1
201395419645 15 1 1 2 3 3 20 0 1 2 45 1 1
201395419653 14 1 1 2 2 3 8 1 3 2 35 1 1
201395419668 17 1 1 2 2 3 20 0 3 3 45 1 1
201395419697 13 1 1 2 2 3 2 0 1 2 45 1 1
201395419715 18 1 1 2 2 3 20 0 1 2 35 1 1
201395419718 22 2 1 1 1 3 20 1 5 2 35 1 1
201395419728 15 1 1 2 3 3 1 0 1 4 40 1 1
201395419742 15 1 2 2 1 3 20 0 3 3 55 3 2
201395419750 19 1 1 2 1 3 20 0 2 2 55 1 1
201395419805 18 1 1 2 1 3 20 1 2 2 40 1 1
201395419860 20 1 1 2 1 3 20 1 3 4 55 1 1
201395419867 14 1 1 2 2 3 20 0 1 2 25 1 1
201395419886 10 1 1 2 2 3 20 0 1 2 45 1 1
201395419914 9 1 1 2 2 3 20 0 6 2 25 2 1
201395419960 15 1 2 2 1 3 1 1 3 3 70 1 2
201395419970 20 2 1 2 1 3 20 0 3 3 55 1 1
201395420064 15 1 1 2 1 3 20 0 2 3 25 1 1
201395420113 7 1 1 2 2 3 1 0 4 2 25 1 1
201395420147 12 1 1 2 1 3 20 0 1 3 45 1 1
201395420171 3 2 1 2 1 7 2 1 3 4 65 1 2
201395420186 20 2 1 2 1 3 20 0 5 2 35 1 1
201395420189 15 1 2 2 2 3 20 0 1 2 35 1 2
201395420219 18 1 1 2 2 3 20 0 3 2 55 1 1
201395420231 7 1 1 2 1 7 20 1 2 3 70 1 1
201395420243 18 1 1 2 1 3 20 0 1 4 35 1 1
201395420301 0 3 1 2 1 3 1 1 2 2 35 1 1
201395420366 13 1 1 2 1 3 1 1 1 2 55 1 1
201395420368 11 1 1 2 3 3 20 0 1 2 45 1 1
201395420394 12 1 1 2 2 3 2 0 1 2 45 1 1
201395420408 11 1 1 2 1 2 1 0 1 2 35 1 1
201395420426 9 1 2 2 2 3 20 0 2 3 45 1 2
201395420448 13 1 1 2 1 3 20 0 2 2 45 1 1
201395420486 15 1 1 2 1 3 20 1 3 3 65 1 1
201395420610 15 1 1 2 1 3 20 0 3 3 55 1 1
201395420651 15 1 1 2 2 3 20 1 2 2 45 1 1
201395420671 23 2 1 2 2 3 2 0 2 2 45 1 1
201395420701 17 1 1 2 2 3 20 1 2 2 45 1 1
201395420719 3 2 1 2 1 3 0 0 3 2 55 1 1
201395420739 16 1 1 2 1 3 20 0 1 2 55 3 1
201395420742 16 1 1 2 2 3 1 1 1 2 45 1 1
201395420800 17 1 2 2 1 3 20 0 1 2 55 1 2
201395420833 18 1 1 1 1 3 8 1 1 2 55 1 1
201395420840 6 1 1 2 1 3 1 1 1 2 55 1 1
201395420867 13 1 1 2 2 3 1 1 1 2 55 1 1
201395420872 6 1 1 2 2 3 1 0 1 2 55 1 1
201395420879 10 1 10 2 1 3 1 0 1 2 45 3 1
201395420896 23 2 10 2 1 3 20 1 1 2 55 2 2
201395420902 16 1 1 2 1 3 20 0 1 2 55 3 1
201395420915 15 1 1 2 1 3 1 1 1 2 35 1 1
201395420924 18 1 1 2 1 3 20 0 1 2 35 1 1
201395420931 19 1 2 2 1 3 1 0 1 2 55 1 2
201395420935 14 1 1 2 1 3 20 0 1 2 35 2 1
201395420998 13 1 1 2 1 3 0 1 5 2 35 1 1
201395421000 11 1 1 2 3 3 20 0 1 2 35 1 1
201395421027 12 1 1 2 1 3 1 0 1 2 35 1 1
201395421097 14 1 1 2 2 3 20 0 4 2 25 1 1
201395421118 10 1 1 2 1 3 20 1 1 2 55 1 1
201395421132 21 1 1 2 3 3 20 1 2 2 45 1 1
201395421148 16 1 1 2 2 3 20 0 3 2 45 1 1
201395421153 18 1 1 2 1 3 20 0 1 2 35 1 2
201395421155 18 1 1 2 2 3 1 1 3 2 45 1 1
201395421162 1 2 1 2 1 3 20 0 2 2 45 1 1
201395421164 10 1 1 2 1 7 20 1 1 2 35 3 1
201395421172 4 2 1 2 1 7 1 1 2 2 55 1 1
201395421175 13 1 1 2 3 3 20 0 1 2 15 1 1
201395421190 18 1 1 2 1 3 20 0 3 2 45 1 1
201395421193 0 2 1 2 2 3 20 0 1 4 45 1 1
201395421198 14 1 1 2 3 3 20 0 2 3 45 1 1
201395421207 19 1 1 2 2 3 20 0 1 2 45 1 1
201395421215 3 2 1 1 1 3 20 0 3 3 55 1 1
201395421307 17 1 1 2 2 2 20 0 3 3 25 1 1
201395421321 14 1 1 1 1 3 1 1 3 3 55 1 1
201395421329 20 2 2 2 1 3 1 0 3 3 35 1 2
201395421339 19 1 1 2 1 0 20 1 1 2 45 3 1
201395421362 16 1 1 2 2 1 1 1 1 2 35 1 1
201395421373 14 1 2 2 2 3 20 0 1 2 55 1 2
201395421392 20 5 2 2 2 3 20 0 1 2 35 1 2
201395421405 17 1 1 2 2 3 1 0 2 2 45 1 1
201395421411 22 2 1 2 1 3 20 1 5 4 40 1 1
201395421415 23 2 1 2 2 3 1 1 2 2 35 1 1
201395421437 21 3 2 2 3 3 20 0 1 2 35 1 2
201395421461 16 1 1 2 2 3 20 1 5 2 35 1 1
201395421473 15 1 1 2 1 7 1 0 1 2 35 2 1
201395421475 12 1 1 2 3 3 20 0 1 2 40 1 1
201395421477 22 3 1 2 2 3 20 0 1 2 35 1 1
201395421483 15 1 1 2 2 3 1 1 2 2 55 1 1
201395421577 12 1 1 2 2 7 1 1 2 3 35 1 1
201395421592 7 1 1 2 2 7 2 0 1 2 25 1 1
201395421658 14 1 1 2 2 3 20 0 2 2 45 1 1
201395421665 20 5 1 2 2 3 1 0 1 2 45 1 1
201395421693 15 1 1 2 1 3 20 0 1 2 35 1 1
201395421699 10 1 1 2 1 3 20 0 5 2 45 1 1
201395421773 16 1 1 2 1 3 20 0 2 4 45 1 1
201395421816 9 1 1 2 1 3 1 1 1 2 45 3 1
201395421825 21 2 1 2 1 3 1 0 1 2 45 1 1
201395421833 22 3 1 2 2 3 1 0 2 2 35 1 1
201395421866 22 2 1 1 2 3 20 0 2 3 45 1 1
201395421877 23 2 1 2 1 3 1 0 2 2 45 1 1
201395421889 9 1 1 2 3 3 20 0 1 4 45 1 1
201395421920 18 1 2 2 1 3 8 0 1 2 45 1 6
201395422065 23 3 1 2 1 7 1 1 3 3 55 1 1
201395422074 1 3 1 1 2 3 1 1 2 2 35 1 1
201395422095 20 3 1 2 2 3 20 1 4 2 25 1 1
201395422168 22 2 2 2 1 3 20 0 1 2 35 1 2
201395422189 13 1 1 2 3 3 20 0 1 2 25 2 1
201395422210 20 2 1 2 1 3 20 0 2 3 45 1 1
201395422219 10 1 1 2 1 3 0 1 1 2 40 1 1
201395422225 7 1 1 2 1 3 20 1 1 2 25 1 1
201395422309 19 1 10 2 2 3 20 0 1 2 25 1 1
201395422319 9 1 1 2 1 3 20 0 1 2 25 1 1
201395422358 15 1 1 1 1 7 8 1 1 2 25 1 1
201395422399 13 1 1 2 2 3 20 0 2 2 45 1 1
201395422408 12 1 1 2 2 3 1 1 2 2 45 1 1
201395422437 12 1 1 2 3 7 0 1 1 2 45 2 1
201395422440 13 1 1 2 1 3 20 0 2 2 45 1 1
201395422452 18 5 1 2 2 3 20 0 2 2 45 1 1
201395422475 14 1 1 2 2 3 20 0 2 3 45 1 1
201395422486 20 2 1 2 1 3 20 0 2 2 35 1 1
201395422492 4 3 1 2 1 3 20 0 3 3 65 1 1
201395422572 1 3 1 2 2 3 20 0 2 2 25 1 1
201395422589 10 1 2 2 1 3 20 0 2 3 30 1 2
201395422615 14 1 1 2 1 3 20 1 2 3 25 1 1
201395422624 21 2 1 2 1 3 20 0 3 3 55 1 1
201395422643 21 2 1 2 1 3 1 1 3 3 55 4 1
201395422656 7 1 1 2 2 3 1 0 3 3 45 1 1
201395422664 20 2 2 1 2 3 1 1 1 3 40 1 2
201395422668 10 1 1 2 2 3 20 0 2 2 45 1 1
201395422687 10 1 1 2 1 3 20 0 2 2 45 1 1
201395422737 9 1 1 2 1 3 20 1 2 4 70 1 1
201395422744 15 1 1 2 1 3 20 1 3 3 55 3 1
201395422767 8 1 1 2 1 3 20 0 3 2 45 1 1
201395422815 13 1 1 2 2 3 20 1 4 4 25 1 1
201395422847 18 5 2 2 1 3 20 1 5 2 25 1 2
201395422875 16 1 1 2 1 3 20 0 3 3 55 1 1
201395422885 8 1 1 2 1 3 20 0 2 2 55 1 1
201395422893 18 1 1 2 2 3 20 0 3 3 45 1 1
201395422902 16 1 1 2 2 3 1 0 1 2 25 1 1
201395422943 21 2 1 2 2 3 20 0 3 4 45 1 1
201395422945 9 1 1 2 1 3 20 0 3 2 45 4 1
201395422961 13 1 1 2 1 3 2 0 3 3 50 1 1
201395422972 17 1 1 2 1 3 20 1 3 3 65 1 1
201395423007 13 1 2 2 1 3 1 0 3 3 45 1 2
201395423013 21 3 1 2 3 3 20 0 1 4 25 1 1
201395423018 13 1 1 1 1 3 20 1 3 3 40 1 1
201395423048 5 2 1 2 1 3 1 1 3 3 60 1 1
201395423052 8 1 1 2 1 3 20 0 3 3 60 1 1
201395423060 7 1 1 2 1 2 1 0 1 4 45 1 1
201395423068 11 1 1 2 1 3 20 0 3 2 45 2 1
201395423069 14 1 1 2 1 3 20 1 3 2 45 1 1
201395423077 11 1 1 2 1 3 20 0 3 2 45 1 1
201395423113 16 1 1 2 1 3 20 0 1 2 55 1 1
201395423137 2 2 1 2 2 3 1 0 3 2 45 1 1
201395423166 14 1 1 2 3 3 20 0 3 2 45 4 1
201395423168 15 1 1 2 3 3 20 1 2 2 40 1 1
201395423176 8 1 1 2 3 3 20 0 3 2 45 1 1
201395423180 10 1 1 2 1 3 1 1 3 2 65 1 1
201395423210 19 1 1 2 1 3 20 0 4 3 25 1 1
201395423230 21 3 1 2 2 3 1 0 3 4 35 1 1
201395423284 17 1 1 2 3 3 1 0 3 2 35 1 1
201395423296 19 1 1 2 1 3 8 1 2 3 35 1 2
201395423314 17 1 1 2 1 3 20 1 2 2 40 1 1
201395423349 6 4 1 2 1 3 20 0 3 2 45 1 1
201395423361 15 1 2 2 2 3 1 1 3 3 45 1 2
201395423365 21 3 2 1 1 3 1 0 3 2 45 1 2
201395423374 15 1 1 2 3 3 0 0 2 2 35 1 1
201395423436 5 2 1 2 1 3 20 0 1 2 45 1 1
201395423560 17 1 1 2 2 3 1 1 3 2 25 1 1
201395423586 14 1 1 2 1 3 20 0 2 2 25 1 1
201395423604 17 1 1 2 1 3 20 0 3 4 55 1 1
201395423628 8 1 1 2 1 3 20 0 5 2 40 1 1
201395423634 20 5 1 1 2 3 20 0 2 2 45 1 1
201395423675 15 1 1 2 2 3 1 0 2 2 45 1 1
201395423693 17 1 1 2 2 3 20 0 2 2 45 1 1
201395423697 20 1 1 2 2 3 20 0 1 4 45 1 1
201395423723 16 1 1 2 3 3 1 0 2 3 45 1 1
201395423743 10 1 1 2 1 3 1 0 3 2 55 1 1
201395423792 22 2 1 1 10 3 1 1 1 2 45 1 1
201395423802 17 1 1 2 1 7 1 0 3 2 65 1 1
201395423808 0 3 1 1 1 7 20 1 2 2 55 1 1
201395423909 16 1 2 2 2 3 2 0 1 2 55 3 2
201395423912 16 1 2 2 2 3 1 0 2 2 35 1 2
201395423918 19 2 2 2 1 3 20 0 2 3 45 1 2
201395423931 17 1 1 2 1 1 8 0 6 1 25 3 1
201395423968 16 1 1 2 1 3 1 1 3 2 45 1 1
201395423969 16 1 1 2 3 3 20 0 1 2 35 1 1
201395423997 10 1 2 2 1 3 1 0 1 2 35 1 2
201395424006 16 1 2 2 1 3 20 0 2 2 45 1 2
201395424015 18 2 2 1 1 3 1 0 2 2 45 1 2
201395424107 19 2 10 2 1 7 20 0 1 2 25 1 1
201395424108 13 1 10 2 1 3 0 0 1 2 20 1 2
201395424150 7 1 1 2 3 3 2 0 1 2 55 1 1
201395424205 8 1 2 2 1 3 20 0 1 2 35 2 2
201395424207 23 1 1 2 1 3 20 1 3 2 65 1 1
201395424218 20 2 1 2 1 3 20 0 1 2 55 1 1
201395424243 9 1 1 2 1 3 0 1 1 2 55 1 1
201395424256 16 1 1 2 2 3 20 0 1 2 45 1 1
201395424272 13 1 1 2 1 3 1 0 1 2 35 2 1
201395424286 9 1 10 2 1 3 0 0 1 2 45 1 2
201395424292 19 1 1 2 2 3 1 0 1 2 55 1 1
201395424301 18 1 1 2 1 3 1 0 1 2 45 1 1
201395424304 17 1 1 2 1 3 20 0 5 2 65 1 1
201395424306 14 1 1 2 1 3 20 0 1 2 45 1 1
201395424331 22 2 1 2 3 3 1 0 1 2 55 1 1
201395424341 22 2 1 2 3 3 20 0 1 2 45 1 1
201395424343 16 1 1 1 1 3 20 1 1 2 55 1 1
201395424364 15 1 1 2 1 3 20 0 1 2 55 2 1
201395424377 6 2 1 2 3 3 0 0 1 2 55 1 1
201395424449 19 1 2 1 1 3 20 0 1 2 55 2 2
201395424492 17 1 1 2 1 3 20 1 1 2 55 2 1
201395424506 18 1 10 2 1 3 0 0 1 2 55 1 1
201395424509 17 1 2 2 1 3 1 0 1 2 45 1 2
201395424517 15 1 1 2 1 3 1 1 1 2 55 2 1
201395424526 16 1 1 2 1 3 20 0 1 2 35 1 1
201395424528 20 2 10 2 3 3 20 0 1 2 55 1 1
201395424532 5 1 1 1 1 3 20 1 1 2 55 1 1
201395424543 13 1 2 2 1 3 0 1 1 2 45 1 2
201395424544 18 1 1 2 1 3 1 0 1 2 35 1 1
201395424559 15 1 1 1 2 7 0 0 1 2 35 1 1
201395424575 15 1 10 1 1 3 1 1 1 2 55 2 1
201395424583 13 1 1 2 1 3 20 0 1 2 55 1 1
201395424617 14 1 1 2 1 3 20 0 1 2 55 3 1
201395424657 14 1 1 2 1 7 0 0 1 2 55 3 1
201395424660 17 1 1 2 2 7 1 1 1 2 55 1 1
201395424676 17 2 2 2 3 3 20 1 1 2 45 1 2
201395424680 22 2 1 2 1 7 20 1 1 2 55 3 1
201395424694 13 1 1 2 1 3 8 0 1 2 45 3 1
201395424709 17 3 1 2 3 3 1 0 5 2 35 1 1
201395424782 23 3 1 1 1 3 1 1 2 2 40 1 1
201395424796 11 1 1 2 2 3 1 0 1 4 25 1 1
201395424803 23 3 1 2 2 3 20 0 1 2 25 1 1
201395424840 1 3 2 1 2 3 1 1 4 2 25 1 2
201395424848 17 1 1 1 2 0 20 1 2 2 35 1 1
201395424863 12 1 1 2 1 3 1 0 1 2 25 1 1
201395424876 19 1 1 2 1 3 8 1 2 3 55 1 1
201395424909 14 1 1 2 1 3 20 0 3 3 35 1 1
201395424956 14 1 2 2 1 3 1 0 2 2 45 1 2
201395425001 10 1 1 2 1 3 20 0 3 4 45 1 1
201395425026 20 2 1 2 2 3 20 1 1 2 25 1 1
201395425035 15 1 1 2 2 3 20 0 2 2 45 1 1
201395425042 17 1 1 2 1 3 20 0 1 2 35 1 1
201395425060 16 1 1 2 3 3 20 0 1 2 55 1 1
201395425069 21 3 1 2 1 3 1 1 1 2 35 1 1
201395425093 12 1 1 2 1 7 20 1 3 3 70 4 1
201395425094 17 1 1 2 1 3 20 0 3 3 55 1 1
201395425118 12 1 1 2 2 3 20 0 2 2 35 1 1
201395425172 9 1 1 2 1 3 20 0 3 3 55 1 1
201395425187 12 1 2 2 3 3 1 0 5 2 35 1 2
201395425206 14 1 1 2 1 3 20 0 2 2 45 1 1
201395425216 14 1 1 2 1 3 20 0 2 3 45 1 1
201395425222 18 2 1 2 1 3 20 0 1 2 45 3 1
201395425239 21 1 1 2 2 3 20 1 3 3 45 1 1
201395425266 12 1 1 2 3 3 20 0 1 2 40 1 1
201395425272 17 1 1 2 2 3 20 0 1 2 35 1 1
201395425275 19 2 1 2 3 3 1 0 1 2 35 1 1
201395425278 0 2 1 1 1 7 20 1 1 2 55 4 1
201395425279 7 4 1 2 1 3 1 0 1 2 45 1 1
201395425282 13 1 1 2 1 3 20 0 3 3 45 1 1
201395425301 6 4 1 2 1 3 20 0 3 2 55 1 1
201395425303 16 1 1 2 1 3 2 1 3 3 55 2 1
201395425372 16 1 1 2 2 3 20 0 2 2 45 1 1
201395425382 7 1 1 2 1 3 1 1 1 2 55 1 1
201395425390 18 2 1 2 1 3 20 0 3 3 55 1 1
201395425392 19 1 1 2 2 3 20 1 3 3 45 1 1
201395425411 18 2 1 1 2 3 1 0 2 2 35 2 1
201395425417 8 1 2 2 1 1 1 0 1 2 25 1 2
201395425435 7 4 1 2 1 3 20 0 1 2 40 1 1
201395425441 16 1 1 1 2 3 1 0 2 2 45 1 1
201395425469 3 2 1 1 1 3 20 1 3 3 55 1 1
201395425504 9 1 1 2 1 3 20 0 2 3 35 1 1
201395425505 10 1 1 2 2 3 20 0 2 4 40 1 1
201395425557 11 1 1 2 1 3 20 0 3 4 45 1 1
201395425569 11 1 1 2 1 3 20 0 3 3 45 1 1
201395425577 17 2 1 2 1 3 1 1 1 2 45 1 1
201395425591 11 1 1 2 2 3 20 0 1 4 35 1 1
201395425676 15 1 1 2 3 3 20 0 2 2 40 1 1
201395425685 21 2 1 2 1 7 1 0 3 3 60 1 1
201395425687 9 1 1 2 1 3 1 1 3 3 60 1 1
201395425697 18 2 1 2 1 3 20 0 3 3 55 3 1
201395425705 14 1 1 2 1 3 20 1 3 3 55 2 1
201395425754 16 1 1 2 2 3 20 0 2 2 25 1 1
201395425759 16 1 1 2 2 3 1 1 4 1 25 1 1
201395425769 15 1 1 2 2 3 1 1 2 2 35 1 1
201395425789 7 1 1 2 1 3 20 0 3 3 55 1 1
201395425824 16 1 1 2 2 3 1 1 2 2 45 1 1
201395425829 20 3 1 2 3 3 1 0 3 2 35 1 1
201395425833 12 1 1 2 2 3 2 0 1 4 35 1 1
201395425862 12 1 1 2 3 3 0 1 1 2 55 1 1
201395425865 16 1 1 2 2 3 20 0 3 2 45 1 1
201395425883 21 3 1 2 3 3 20 1 3 2 45 1 1
201395425888 13 1 1 2 2 3 20 0 1 2 40 1 1
201395425902 22 2 2 2 1 3 20 1 3 2 35 1 2
201395425905 13 1 1 2 1 3 20 0 3 2 55 3 1
201395425906 8 1 1 2 1 3 20 0 3 2 70 1 1
